stars,text,publishedAtDate
5,"I had an amazing experience at Pullman hotel in Jakarta . The staff were incredibly welcoming, and the food was delicious. A special thanks to Hassan in the restaurant for his outstanding service and kindness. Highly recommended!”",2025-02-12T00:58:58.731Z
5,I was well looked after here at the Pullman in Central Park. Great staff including a legend at the bar named Kelvin who was wealth of information on many Indonesian islands. Loved the chat!,2025-02-11T08:40:30.909Z
5,"Second time come to collage resto pullman jakarta central park, so many choice of food and with hight quality the taste is excellent, Thank you to chef Rony for the sugestion of healthy food and genuine service from team collage, i will be back",2025-02-11T05:57:18.916Z
5,kaka caca sangat baik dan membantu.,2025-02-09T03:58:34.232Z
5,"Breakfast is nice..the food is so tasty and my kids are happy because the hotel have kids program like cooking class..it is such a nice activity for kids.we love staying in Pullman hitel
 Central park..Thx you Mbak caca for helping our kids…❤️❤️❤️❤️to make beautiful cake…gonna back again soon ..",2025-02-09T03:30:56.566Z
5,"Makananya mantap enak,lengkap dr Indonesia sampe international ada,kids activity nya jg ok banget banyak permainan ,tempatnya nyaman seru banget staycation di hotel ini",2025-02-08T03:57:43.121Z
5,"Ok makan nya cukup ok
 Bery,zul,alpa",2025-02-07T12:01:55.547Z
5,"Nice restaurant, clean room. Thanks Berry, Devin.",2025-02-06T01:53:23.829Z
5,"Makanan di sini paling top, sushi dan aneka pilihan makanan yang banyak.
 
 Berry",2025-02-05T02:11:06.678Z
5,"everything’s good and well prepared, didin",2025-02-03T01:51:33.980Z
5,"enakk bangett, dibantu sama mba dindaa baik bgt",2025-02-01T05:50:38.902Z
5,"Makanan nya enak daging dan ayam , pelayanan sangat baik
 Berry,Egha,steven",2025-01-31T12:57:07.051Z
5,Amazing breakfast dinda and didin give us excellent service,2025-01-31T02:12:07.052Z
5,"Service very hospitality, the team take good care of the customer , bringing up a good atmosphere for dining here, especially the waitress Dinda, ask for her serving, will sure chilling up ur day.
 .
 Food authentic overall
 .
 Very worth it to give it a try",2025-01-31T02:00:53.469Z
5,"First time come for dining at the restaurant.I think collage restaurant is The best hotel restaurant at west of jakarta….not only delicious but also so many option for the food…thx for the great service and great food,thx u chef roni for your option food prefference for me…",2025-01-29T15:58:54.709Z
5,"ths you service mas zul ok bunget
 bnyk informasi ttg accord member",2025-01-29T14:22:54.500Z
5,"Thankyou Pullman, terimakasih juga untuk pelayanan terbaiknya. Salam ke Chef Roni dan kak Citra yaaa",2025-01-29T13:45:17.504Z
5,"Servicenya excellent, tasty, nyaman dine in",2025-01-29T13:41:46.421Z
5,"Makanan enak terutama sushi
 Salmon juga enak. Recommended
 Service juga ramah2.",2025-01-27T07:13:22.491Z
5,"Pertama kali sarapan di Collage. Menyenangkan sekali. Makanan dan minuman. Awal telepon diterima Citra dengan ramah dan tulus. Saat sarapan dihampiri Caca memyapa dengan tulus dan senang hati. Pastry enak, chinese congee enak, dagimg semur enak, egg benedict enak, minuman detox enak, kopi enak. Semua yang kami coba enak. Terima kasih Pullman CP dan Collage Team.",2025-01-26T03:50:00.415Z
5,,2025-01-26T03:32:00.329Z
5,Over all makannya semua enak dan variasi makannya juga lumayan banyak. Service pelayanan baik. Dan ada kids activity cooking class for free.,2025-01-26T03:30:44.002Z
5,"Nice atmosphere, a variety of breakfast foods. Friendly service! Attended the cupcake decorating class and it was fun haha, the cupcake is super good (not usually a fan of cupcakes, but wow)_",2025-01-25T03:27:44.508Z
5,"After years, the hotel and staff keep mostly all the room ambiance, also food options on the Central Park Pullman’s unique breakfast menu as their tradition. Maintain excellent are more difficult then create a just new ones.
 
 Appreciates to their staff on bfast time, enjoy conversation with ms Dinda, Didin, Berry and chef Dimas.",2025-01-23T03:38:12.523Z
5,"Dinda,didin and berry",2025-01-23T03:18:46.695Z
5,"Very attentive she does good customer service and they keep smiling
 Dinda and berry",2025-01-23T03:05:27.237Z
5,"Perfect as always different variety of food and and an amazing service, Dinda the waitress who assisted me made my breakfast even better, smiling and always available person.",2025-01-23T02:55:26.732Z
5,"The food is amazing, just improve the quality of the indian and middle easter spread,
 Team is smilling and gives a very positive vibes, eapecially Dinda and Didin they are proactive,
 Keep up the good work",2025-01-23T02:32:55.885Z
5,Meet Hendri who is very friendly and kind,2025-01-21T03:00:55.698Z
5,Very nice,2025-01-21T02:49:20.828Z
5,Food n services superb from Didin,2025-01-21T02:32:28.310Z
5,,2025-01-21T02:25:06.379Z
5,Food was great. Service is beyond amazing. We had cooking class for the kids and Cha Cha was very helpful. Thank youuu,2025-01-19T03:47:18.694Z
5,"Very nice service, particularly Dinda - friendly and engaging!",2025-01-18T03:17:52.839Z
5,,2025-01-17T06:48:46.179Z
5,,2025-01-17T06:44:10.269Z
5,,2025-01-17T06:43:54.064Z
5,wort bangat guys,2025-01-17T06:43:47.690Z
5,bestt,2025-01-17T06:43:25.129Z
5,ahk mantap de best lah,2025-01-17T06:43:16.005Z
5,,2025-01-17T06:43:00.263Z
5,"Service staff are tentative and super helpful.
 Anggi and Kis are my favourite staff in the breakfast area.
 Food quality is very high and taste overall is fantastic.
 The breakfast area is spacious and layout very well for the amount of people attending breakfast each morning.",2025-01-17T02:06:33.134Z
5,,2025-01-17T01:22:09.779Z
5,One of the best experiences fine dining. The food are exquisite and the service is top notch. Definitely one to return.,2025-01-17T01:15:25.495Z
5,"Makanan nikmat, tempat nyaman, pelayanan ramah",2025-01-17T00:54:39.602Z
5,,2025-01-17T00:53:47.937Z
5,"There was a great selection of food and beverages, and the friendly staff created a welcoming atmosphere to enjoy the meal.",2025-01-13T01:42:41.291Z
5,"Banyak pilihan sarapan jadi sangat menyenangkan, staf nya juga sangat ramah, salah satunya staf caca yang sangat membantu kita",2025-01-13T00:56:51.011Z
5,"all the breakfast menu was so good, comfy place, a good hotel, and a excellent service!!",2025-01-12T01:34:03.330Z
5,Very good stuff,2025-01-12T00:49:21.837Z
5,"Breakfast disini, makanannya enak, dan tersedia banyak varian makanan dari berbagai negara, like indian, japanese, chinese, and many more. Ada makanan untuk vegetarian dan kids corner juga. All staff was very kind and helpful especially mba ega & mba anggi, thank you",2025-01-11T04:04:36.768Z
5,"The taste of food is very good, you can find many varian of foods, like indian, chinese, japanese, and indonesian traditional food, also for vegetarian too. All staff was very kind and helpful especially mba ega & mba anggi, thankyou so much",2025-01-11T03:54:06.641Z
5,"Nice, mas kelvin yang served baik,ramah dan cepet tanggap banget, happyyy",2025-01-11T02:55:39.860Z
5,,2025-01-07T06:10:43.723Z
5,"staff nya ramah dan perhatian, makanan banyak variasinya, suasana nyaman dan terang",2025-01-07T03:01:25.753Z
5,Excellent service and food . All staff very nice. Good ambience. The station overall very clean,2025-01-02T06:54:30.486Z
5,,2024-12-31T13:15:47.421Z
5,"Sungguh pengalaman yang luarbiasa.. makanan enak.. staff nya juga ramah dan sigap
 Terimakasih mas ganang sudah sangat ramah membantu kami…",2024-12-30T02:21:08.002Z
5,,2024-12-27T01:06:51.655Z
5,"Saya sudah beberapa kali datang ke Collage Pullman Central Park, Kali ini special occasion for my kids birthday, saya suka dengan pelayanannya, makanannya enak dan bervariasi, tempatnya nyaman & family friendly, lokasinya juga ok banget, Thankyou for Collage Pullman CP team and Ms. Arfa yang ramah, professional dan very helpful. Recommended! Thank you!",2024-12-19T12:53:55.477Z
5,The dinner was well worth it and there was also a free fireworks show,2024-12-18T11:10:50.548Z
5,"Breakfast buffet in Collage All Day Dining restaurant was very good with nice and many varieties, special thanks to the Chef Mr Dimas for meeting my special requests, thanks to Mr Ganang & all of the team for their attention, follow-up & polite attitudes.",2024-12-10T09:48:04.974Z
5,,2024-11-22T06:08:58.104Z
5,,2024-11-10T05:12:51.419Z
5,Delicious food,2024-11-01T02:43:30.393Z
5,,2026-01-15T00:32:43.900Z
5,Menunya enak..,2025-12-21T07:41:36.553Z
5,,2025-11-13T09:50:17.386Z
5,Prata lumayan manteb jg,2025-07-14T04:55:46.834Z
5,Nice Malaysian peranakan gourmet in West part of Jakarta.,2024-08-23T06:06:39.597Z
5,,2024-07-24T15:34:19.193Z
5,Rasa ok hanya pesanan agak lama,2024-04-22T10:27:40.080Z
5,,2024-03-24T02:19:28.207Z
5,Nice bread for coffe bread.. love it. Food also nice chinese food.,2023-10-31T11:12:43.653Z
5,,2023-10-10T05:39:26.880Z
5,"Pesan kwetiauw & es kopi susu.
 Mantap. Sekalian bungkus roti²",2023-09-11T03:44:07.830Z
5,Makan malam,2023-05-19T12:20:48.702Z
5,,2023-03-09T12:08:44.722Z
5,"The name is already changed from Eaton to Ah Mei. The taste is still delicious, I always love their kwetiaw. We order Kwetiaw Goreng Singapore and Kwetiaw Siram Ikan. Both are excellent, with reasonable price. They also have a bakery and all the bread are soft and lovely.",2023-01-25T02:07:19.581Z
5,,2023-01-03T06:06:22.194Z
5,,2022-12-07T14:02:49.758Z
5,,2022-09-27T10:46:05.663Z
5,Good,2022-09-24T03:34:25.763Z
5,More Singaporean Hawker Food at new ambient and transformed to AhMei Cafe Kebun Jeruk,2022-07-26T04:40:53.060Z
5,"Rotinya enak lembut dan makanannya sehat""",2022-07-22T13:09:42.770Z
5,,2022-05-29T12:41:06.517Z
5,,2022-05-15T11:13:33.724Z
5,,2022-02-18T10:15:34.332Z
5,,2022-01-23T04:47:30.694Z
5,"roti & kue dari Eaton Bakery Rasa nya selalu enak, paling suka yang roti keju, roti manis isi susu juga enak, teksturnya empuk lembut Dan ga pake pengawet jadi Aman Dikonsumsi, freshly baked every day
 
 peach Cake
 kue nya lembut creamy, Ada potongan buah peach yg Seger, krim nya meleleh dimulut Dan manis nya juga pas, ga lebay, diatasnya ada swirl cream yang cantik dengan dekorasi coklat Putih.",2021-12-18T18:57:57.493Z
5,,2021-11-24T07:32:39.258Z
5,Rotinya enak tempatnya bersih,2021-11-17T11:26:04.182Z
5,good,2021-11-16T08:52:42.981Z
5,,2021-11-07T10:35:40.181Z
5,Penang Kwetiau must try,2021-11-01T23:35:28.169Z
5,,2021-10-31T02:14:26.527Z
5,,2021-10-29T12:59:41.077Z
5,,2021-09-28T06:03:39.580Z
5,,2021-09-25T07:28:12.708Z
5,,2021-09-08T06:37:59.175Z
5,,2021-09-07T08:34:52.465Z
5,There is an outdoor space for smoking,2021-09-03T12:34:36.768Z
5,,2021-08-13T01:12:05.500Z
5,,2021-07-02T10:47:27.912Z
5,Tempat nyaman untuk makan siang dan juga santai,2021-06-14T04:57:51.371Z
5,,2021-05-03T03:49:06.503Z
5,Mantul banget,2021-04-28T03:39:41.036Z
5,,2021-04-22T18:54:38.969Z
5,,2021-03-06T09:41:34.841Z
5,Mntap,2021-01-18T08:39:11.836Z
5,"Rotinya enak, lembut seratnya juga oke.. Walau kosong tetep enak!",2020-12-15T10:30:07.531Z
5,,2020-11-03T08:39:22.750Z
5,Ada tempat duduknya dan ber AC,2020-07-13T05:40:01.408Z
5,,2020-07-07T03:25:19.330Z
5,,2020-06-30T11:56:11.197Z
5,Affordable price for asian cuisine.,2020-06-20T04:26:24.341Z
5,,2020-05-24T10:44:44.989Z
5,Makanan sering GX ada.. banyak yg kosong,2020-03-09T02:03:24.241Z
5,,2020-03-01T11:00:10.637Z
5,"Good food, clean restaurant",2020-02-29T09:47:25.828Z
5,Rotinya lembut or kwetiau gorengnya mantap,2020-02-29T04:17:04.492Z
5,,2020-02-28T12:51:44.584Z
5,"Looking for a small, cozy, no music where u can visit daily, waiting for a rain passing by. Or.. u want to dine in with family... well its my favorite place. But its not about the place actualy, the singaporean style food here is good, really good for me. Specially the kwetiaw singapore fried or ""siram"".. they are different from other kwetiaw arround here. The down side is they only had a few waiter so, its a bit tough when we order at peak hour. But hope u'll enjoy it.",2020-02-27T10:12:11.260Z
5,,2020-02-24T13:16:38.391Z
5,Tempatnya nyaman,2020-02-18T15:44:37.023Z
5,Nyaman dan enak,2020-02-17T13:48:27.874Z
5,,2020-02-07T01:30:59.895Z
5,,2020-02-01T18:06:44.074Z
5,,2020-01-24T03:56:50.924Z
5,,2020-01-21T05:14:42.950Z
5,,2019-12-20T13:09:06.085Z
5,,2019-12-14T19:48:05.221Z
5,,2019-12-09T05:55:27.524Z
5,,2019-11-23T10:39:25.154Z
5,Mantab,2019-11-15T08:12:03.243Z
5,,2019-11-13T09:44:45.285Z
5,"Delicious foods but long time service because very crowded. Good place. Price worth it. There are new menu, pork. Previously this restaurant served halal foods but now it has changed. I love it",2019-10-29T01:42:06.520Z
5,,2019-10-24T16:40:31.133Z
5,,2019-10-14T17:10:13.385Z
5,,2019-10-11T14:30:05.043Z
5,,2019-09-19T01:26:30.039Z
5,,2019-09-08T13:29:04.349Z
5,Good food,2019-09-07T06:02:31.547Z
5,,2019-09-04T07:17:08.819Z
5,,2019-09-02T12:47:58.382Z
5,,2019-08-25T05:48:28.012Z
5,,2019-08-24T14:01:20.193Z
5,,2019-08-19T06:08:41.804Z
5,,2019-08-10T09:08:50.580Z
5,,2019-08-10T04:10:56.001Z
5,Bagus,2019-08-09T00:43:49.620Z
5,,2019-08-08T09:45:11.269Z
5,,2019-08-08T07:50:45.501Z
5,,2019-08-07T14:38:08.771Z
5,,2019-07-16T08:53:33.481Z
5,,2019-07-14T05:09:23.960Z
5,Makanan enak harga pun cukup,2019-07-09T06:08:51.165Z
5,,2019-07-03T10:30:47.746Z
5,,2019-06-29T19:34:34.311Z
5,,2019-06-27T12:47:07.489Z
5,,2019-06-27T04:12:38.023Z
5,,2019-06-25T07:45:40.563Z
5,,2019-06-20T17:36:34.385Z
5,Good food,2019-06-18T04:39:18.231Z
5,,2019-06-08T15:11:17.218Z
5,,2019-06-07T07:48:56.058Z
5,,2019-05-26T02:51:58.270Z
5,,2019-05-23T09:10:30.227Z
5,Love to be here to find the best and super yummy butter cookies with the choco in the centre and their oatmeal bread is the best one also the delicious redbean mooncake and taro bread and chasiew pao dinsun is awesone ... one of the restaurant that keeping me coming back ... a bakery and restaurant in a place !!! Awesome,2019-05-23T01:11:17.813Z
5,,2019-05-22T12:03:31.928Z
5,Pandan coklat keju dan raisin breadnya enak.,2019-05-18T06:38:43.834Z
5,"Good feast, also sells varieties of bread and cakes",2019-05-09T04:15:58.176Z
5,,2019-05-06T08:50:02.498Z
5,,2019-05-06T00:02:11.425Z
5,,2019-05-04T12:16:20.908Z
5,Makanannya enak,2019-04-28T11:38:26.349Z
5,The best Kweytiaw kitchen expert in town,2019-04-17T06:11:51.567Z
5,pelayanan nya sangat baik,2026-01-20T12:50:06.704Z
5,"Ga pernah absen sama menu ramen nya ada varian soup dan dry , only 26k bisa dapat TORI TERIYAKI DRY RAMEN",2026-01-20T12:35:30.052Z
5,"Banyak varian menu & promosi nya ❤️
 Makanan nya ena ena wajib coba",2026-01-20T12:22:17.509Z
5,"Tempat nya nyaman & bersih , posisi di depan arena bermain anak , banyak promosi nya beli sushi bisa tebus murah salmon skin mix kentang 25k",2026-01-20T12:14:16.529Z
5,,2026-01-17T14:03:45.141Z
5,"Dulu pernah makan di sini tahun lalu, menurutku sih rasa sudah lumayan improve ditambah lagi menunya sekarang jadi lebih banyak (ada goreng2an ayam)
 
 Teppanyakinya juga banyak sama enak, fresh gurih (nggak terlalu asin) Promonya di bulan ini juga menarik, ini tadi ada promo tebus murah Salmon Fries kalau minimal beli sushi rol 1",2026-01-16T11:03:06.634Z
5,"tempatnya luas dan enak, di depan nya fun city di lantai 4. pesan ramen n sushinya, rasanya oke. bisa minta jahe juga ya",2025-12-11T00:57:31.291Z
5,"Pertama makan disini dan enak juga ternyata, mba2nya jga sabar bngt ngelayanin kami yg banyak pesanannya dengan menu yg berbeda, tempat dan harganya masih okleh ga over price.",2025-10-19T12:10:06.879Z
5,"Pelayanan nya ramah, Makanan ny enak",2025-09-07T12:14:44.767Z
5,Rasanya enak bangttt untuk pelayanannya sangat ramah dan suasananya sangat oke,2025-09-07T11:12:49.702Z
5,"Suasananya nyaman, tempatnya bersih, dan pelayanannya ramah serta cepat. Menu yang saya coba rasanya benar-benar enak dengan porsi yang pas. Harganya juga sesuai dengan kualitas yang didapat. Cocok banget untuk makan bareng teman maupun keluarga.",2025-09-07T10:14:20.471Z
5,"Pelayan ramah,oke,makanannya oke punyaa juga,MANTAAP TORICO",2025-09-07T09:35:23.115Z
5,good dealssss!!,2025-09-06T13:31:35.276Z
5,"makanannya enak murah, worth it bgt",2025-09-06T13:25:03.793Z
5,"Nice place, nice food!",2025-09-06T13:24:54.421Z
5,,2025-09-06T12:28:19.938Z
5,Murah pelayanan cepat rasa lumayan dapat free makanan kalau riview google,2025-09-06T12:17:45.813Z
5,"Makanannya enak semuaa, beef yakiniku nya + sayurannya enakk. Sushi dan bento nya jugaa enak. Pelayanannya juga sejauh ini ramaahh, dan makanannya cepet sampainya, ga harus nunggu lama. Semoga semakin semangat untuk meningkatkan pelayanannya supaya lebih lebih lebih top markotop!!!!",2025-09-06T10:28:52.454Z
